Playtype,Team,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
Postup,Golden State Warriors,48,382,6.9963397979736,297,103,260,0.7774869799614,29,0,39.615384615385,39.615384615385,15.968586387435,17.801047120419,12.041884816754,2.0942408376963,40.052356020942
Postup,Boston Celtics,49,403,7.6543197631836,377,152,321,0.93548399209976,3,26,47.352024922118,47.352024922118,13.151364764268,9.6774193548387,11.166253101737,2.4813895781638,47.394540942928
Postup,Houston Rockets,46,412,8.2747497558594,335,137,316,0.81310701370239,26,3,43.354430379747,43.354430379747,11.650485436893,14.077669902913,9.7087378640777,2.4271844660194,41.747572815534
Postup,Cleveland Cavaliers,46,330,6.5619401931763,293,121,263,0.8878790140152,10,19,46.007604562738,46.007604562738,11.212121212121,12.121212121212,9.3939393939394,3.030303030303,44.848484848485
Spotup,Oklahoma City Thunder,47,1277,25.534900665283,1221,431,1152,0.95614701509476,25,4,37.413194444444,49.435763888889,4.4635865309319,6.2646828504307,4.1503523884103,0.9397024275646,37.118245888802
Spotup,New York Knicks,48,1153,22.054300308228,1161,407,1037,1.0069400072098,15,14,39.247830279653,52.603664416586,4.2497831743278,6.5915004336513,3.3824804856895,0.7805724197745,38.68169991327
Spotup,Los Angeles Clippers,47,1039,19.927099227905,1053,377,932,1.0134700536728,13,16,40.450643776824,53.326180257511,4.3310875842156,6.7372473532243,3.6573628488932,0.86621751684312,39.461020211742
Spotup,Toronto Raptors,46,980,19.302700042725,903,323,863,0.92142897844315,28,1,37.427578215527,48.203939745075,5.0,7.8571428571429,4.1836734693878,0.91836734693878,36.938775510204
Spotup,Los Angeles Lakers,47,1001,18.713800430298,929,322,896,0.92807197570801,27,2,35.9375,47.098214285714,5.6943056943057,5.994005994006,5.2947052947053,1.1988011988012,36.363636363636
Spotup,Chicago Bulls,48,1154,22.149700164795,1201,424,1063,1.0407299995422,7,22,39.887111947319,53.527751646284,3.7261698440208,4.9393414211438,3.4662045060659,0.77989601386482,39.514731369151
Spotup,Miami Heat,47,831,16.815099716187,836,292,725,1.006019949913,16,13,40.275862068966,52.620689655172,6.1371841155235,7.4608904933815,5.7761732851986,1.0830324909747,39.951865222623
Spotup,Portland Trail Blazers,48,904,17.488899230957,886,313,807,0.98008799552917,21,8,38.785625774473,51.239157372986,4.8672566371681,7.0796460176991,4.7566371681416,1.3274336283186,37.942477876106
Spotup,Brooklyn Nets,48,781,14.609100341797,807,287,710,1.0332900285721,8,21,40.422535211268,52.535211267606,5.50576184379,4.865556978233,5.2496798975672,1.280409731114,40.717029449424
Spotup,Philadelphia 76ers,44,886,17.759099960327,810,280,794,0.91422098875046,29,0,35.264483627204,46.91435768262,4.7404063205418,6.7720090293454,4.176072234763,1.1286681715576,35.214446952596
Spotup,Indiana Pacers,48,1113,21.461599349976,1163,406,1009,1.0449199676514,3,26,40.237859266601,53.766105054509,4.6720575022462,5.7502246181491,4.492362982929,1.078167115903,39.802336028751
Spotup,Dallas Mavericks,48,980,19.436700820923,985,347,889,1.0051000118256,17,12,39.032620922385,52.362204724409,4.1836734693878,6.0204081632653,4.1836734693878,1.0204081632653,38.265306122449
Spotup,San Antonio Spurs,50,1012,19.2982006073,978,350,933,0.96640300750732,24,5,37.513397642015,49.57127545552,3.9525691699605,5.0395256916996,3.6561264822134,1.2845849802372,37.055335968379
Spotup,Memphis Grizzlies,47,965,19.582000732422,964,329,842,0.99896401166916,19,10,39.073634204276,52.434679334917,6.5284974093264,7.6683937823834,5.9067357512953,1.4507772020725,38.652849740933
Spotup,Denver Nuggets,47,1060,21.048500061035,1107,398,957,1.0443400144577,5,24,41.588296760711,53.970741901776,5.0,5.7547169811321,4.622641509434,1.0377358490566,41.320754716981
Spotup,Minnesota Timberwolves,50,1118,20.889400482178,1142,414,1029,1.021469950676,11,18,40.233236151603,53.838678328474,2.0572450805009,6.4400715563506,2.0572450805009,0.62611806797853,38.461538461538
Spotup,Milwaukee Bucks,46,1075,21.947700500488,1123,390,945,1.0446499586105,4,25,41.269841269841,54.656084656085,5.3023255813953,7.7209302325581,4.9302325581395,0.93023255813953,40.186046511628
Spotup,New Orleans Pelicans,47,1054,19.886800765991,1099,389,945,1.042690038681,6,23,41.164021164021,54.126984126984,4.6489563567362,5.8823529411765,4.3643263757116,0.28462998102467,40.891840607211
Spotup,Sacramento Kings,47,1056,21.247499465942,1118,395,945,1.0587099790573,1,28,41.798941798942,55.608465608466,4.2613636363636,7.0075757575758,3.9772727272727,0.75757575757576,40.719696969697
Spotup,Utah Jazz,48,976,19.277099609375,1068,371,872,1.0942599773407,0,29,42.545871559633,56.364678899083,5.327868852459,6.5573770491803,4.8155737704918,1.2295081967213,42.008196721311
Spotup,Washington Wizards,47,1001,19.501300811768,974,341,894,0.9730269908905,23,6,38.143176733781,50.671140939597,4.6953046953047,6.7932067932068,4.3956043956044,0.8991008991009,37.562437562438
Spotup,Detroit Pistons,46,1117,22.959899902344,1088,378,996,0.97403800487518,22,7,37.951807228916,51.004016064257,3.9391226499552,7.5201432408236,3.5810205908684,0.62667860340197,37.15308863026
Spotup,Atlanta Hawks,47,1095,21.28689956665,1126,391,981,1.0283099412918,10,19,39.857288481142,53.61875637105,4.3835616438356,6.7579908675799,3.9269406392694,0.73059360730594,39.178082191781
Spotup,Phoenix Suns,48,975,18.136199951172,991,346,879,1.0164099931717,12,17,39.362912400455,52.047781569966,5.2307692307692,5.6410256410256,4.6153846153846,1.1282051282051,39.384615384615
Spotup,Orlando Magic,47,978,18.721300125122,986,350,867,1.0081800222397,14,15,40.369088811995,53.575547866205,3.7832310838446,8.2822085889571,3.2719836400818,0.71574642126789,38.752556237219
Spotup,Charlotte Hornets,46,1075,21.555999755859,1076,380,967,1.0009299516678,18,11,39.296794208893,51.447776628749,5.2093023255814,6.046511627907,4.6511627906977,1.2093023255814,39.162790697674
Spotup,Boston Celtics,49,948,18.005699157715,889,309,846,0.93776398897171,26,3,36.524822695035,47.990543735225,5.9071729957806,6.2236286919831,5.379746835443,1.3713080168776,36.814345991561
Spotup,Cleveland Cavaliers,46,1094,21.753799438477,1127,401,981,1.0301599502563,9,20,40.876656472987,53.822629969419,4.5703839122486,7.0383912248629,4.2047531992687,1.2797074954296,39.762340036563
Spotup,Houston Rockets,46,960,19.281000137329,1014,352,857,1.0562499761581,2,27,41.073512252042,54.434072345391,6.1458333333333,5.9375,5.7291666666667,1.3541666666667,41.25
Spotup,Golden State Warriors,48,1061,19.432199478149,1051,369,953,0.99057501554489,20,9,38.719832109129,50.104931794334,6.0320452403393,5.5607917059378,5.5607917059378,1.4137606032045,39.302544769086
Handoff,Oklahoma City Thunder,47,233,4.6590700149536,179,65,179,0.76823997497559,29,0,36.312849162011,41.899441340782,8.1545064377682,15.87982832618,7.2961373390558,0.85836909871245,33.905579399142
Handoff,New York Knicks,48,227,4.3420000076294,185,69,188,0.81497800350189,26,3,36.702127659574,43.085106382979,7.488986784141,11.453744493392,6.6079295154185,1.7621145374449,36.123348017621
Handoff,Los Angeles Lakers,47,217,4.0568299293518,175,64,188,0.80645197629929,27,2,34.042553191489,41.223404255319,6.4516129032258,8.7557603686636,5.9907834101382,1.8433179723502,33.640552995392
Handoff,Chicago Bulls,48,251,4.8176598548889,219,80,212,0.87251001596451,16,13,37.735849056604,44.339622641509,6.7729083665339,9.9601593625498,6.7729083665339,1.593625498008,37.051792828685
Handoff,Los Angeles Clippers,47,219,4.2002301216125,204,74,174,0.93150699138641,9,20,42.528735632184,49.137931034483,10.958904109589,12.785388127854,10.045662100457,3.1963470319635,41.095890410959
Handoff,Toronto Raptors,46,230,4.5302300453186,222,80,182,0.96521699428558,3,26,43.956043956044,50.274725274725,10.869565217391,11.304347826087,8.695652173913,1.304347826087,43.04347826087
Handoff,Sacramento Kings,47,234,4.7082500457764,226,87,196,0.96581202745438,2,27,44.387755102041,52.551020408163,5.5555555555556,11.538461538462,2.991452991453,0.85470085470085,41.452991452991
Handoff,Brooklyn Nets,48,315,5.8922600746155,283,103,273,0.898413002491,12,17,37.728937728938,43.040293040293,9.5238095238095,6.031746031746,9.2063492063492,2.2222222222222,39.68253968254
Handoff,Atlanta Hawks,47,268,5.2099499702454,253,94,219,0.94402998685837,7,22,42.922374429224,50.0,8.955223880597,10.820895522388,8.955223880597,1.4925373134328,42.164179104478
Handoff,Minnesota Timberwolves,50,258,4.8206300735474,247,96,211,0.95736402273178,4,25,45.497630331754,53.554502369668,4.2635658914729,14.341085271318,3.8759689922481,0.77519379844961,40.697674418605
Handoff,Philadelphia 76ers,44,219,4.3896598815918,186,63,178,0.84931498765945,22,7,35.393258426966,42.415730337079,11.872146118721,9.5890410958904,10.502283105023,2.7397260273973,37.442922374429
Handoff,New Orleans Pelicans,47,294,5.5471701622009,267,104,252,0.90816301107407,11,18,41.269841269841,47.420634920635,5.7823129251701,9.1836734693878,5.4421768707483,0.68027210884354,40.47619047619
Handoff,Milwaukee Bucks,46,207,4.2262101173401,185,66,164,0.89371997117996,13,16,40.243902439024,45.731707317073,10.628019323671,12.56038647343,9.1787439613527,2.4154589371981,40.096618357488
Handoff,Washington Wizards,47,238,4.6366600990295,210,75,183,0.88235300779343,15,14,40.983606557377,48.087431693989,10.504201680672,14.705882352941,9.6638655462185,2.1008403361345,39.495798319328
Handoff,Indiana Pacers,48,244,4.7049798965454,206,74,199,0.84426200389862,23,6,37.185929648241,43.467336683417,7.3770491803279,11.475409836066,6.9672131147541,0.40983606557377,36.885245901639
Handoff,Detroit Pistons,46,183,3.7615599632263,153,55,139,0.83606600761414,24,5,39.568345323741,46.762589928058,8.1967213114754,17.486338797814,7.6502732240437,1.6393442622951,36.612021857923
Handoff,Denver Nuggets,47,222,4.4082598686218,171,59,174,0.77026998996735,28,1,33.908045977011,40.804597701149,8.1081081081081,14.414414414414,7.6576576576577,0.9009009009009,32.882882882883
Handoff,Memphis Grizzlies,47,223,4.5251598358154,225,78,180,1.0089700222015,0,29,43.333333333333,51.666666666667,10.762331838565,10.313901345291,10.313901345291,1.7937219730942,43.497757847534
Handoff,Portland Trail Blazers,48,287,5.5523300170898,247,99,247,0.86062699556351,17,12,40.080971659919,45.546558704453,5.2264808362369,10.452961672474,4.8780487804878,1.7421602787456,37.630662020906
Handoff,Dallas Mavericks,48,197,3.9071800708771,191,73,165,0.96954298019409,1,28,44.242424242424,52.424242424242,5.5837563451777,11.675126903553,4.0609137055838,1.0152284263959,41.624365482234
Handoff,Miami Heat,47,237,4.7956299781799,202,72,191,0.85232102870941,20,9,37.696335078534,42.931937172775,10.548523206751,10.548523206751,10.548523206751,2.1097046413502,38.396624472574
Handoff,Phoenix Suns,48,266,4.9479198455811,254,89,218,0.95488697290421,6,23,40.825688073394,47.018348623853,11.278195488722,8.6466165413534,9.0225563909774,1.8796992481203,42.481203007519
Handoff,San Antonio Spurs,50,244,4.6529397964478,233,90,199,0.95491802692413,5,24,45.226130653266,51.758793969849,6.9672131147541,12.704918032787,6.5573770491803,1.6393442622951,42.213114754098
Handoff,Orlando Magic,47,253,4.8430299758911,238,88,201,0.94071102142334,8,21,43.781094527363,48.507462686567,9.8814229249012,12.252964426877,9.0909090909091,1.9762845849802,42.292490118577
Handoff,Utah Jazz,48,258,5.0957899093628,238,85,213,0.92248100042343,10,19,39.906103286385,48.1220657277,7.3643410852713,11.627906976744,6.9767441860465,1.5503875968992,38.372093023256
Handoff,Charlotte Hornets,46,297,5.9554800987244,243,86,237,0.81818199157715,25,4,36.286919831224,42.194092827004,9.0909090909091,12.457912457912,8.7542087542088,1.3468013468013,36.363636363636
Handoff,Houston Rockets,46,208,4.1775498390198,179,65,170,0.86057698726654,18,11,38.235294117647,47.941176470588,5.7692307692308,13.942307692308,5.2884615384615,1.4423076923077,34.615384615385
Handoff,Golden State Warriors,48,269,4.9267401695251,239,91,230,0.88847601413727,14,15,39.565217391304,45.869565217391,6.6914498141264,8.5501858736059,5.9479553903346,0.74349442379182,39.033457249071
Handoff,Boston Celtics,49,295,5.6030402183533,252,93,251,0.85423702001572,19,10,37.051792828685,43.027888446215,7.1186440677966,8.8135593220339,6.4406779661017,1.0169491525424,37.627118644068
Handoff,Cleveland Cavaliers,46,207,4.1161298751831,176,63,175,0.85024201869965,21,8,36.0,44.571428571429,5.3140096618357,11.111111111111,4.3478260869565,0.96618357487923,34.782608695652
Cut,Los Angeles Lakers,47,391,7.3097801208496,493,216,330,1.2608699798584,15,14,65.454545454545,65.454545454545,13.04347826087,5.6265984654731,13.04347826087,3.0690537084399,64.194373401535
Cut,Toronto Raptors,46,394,7.7604899406433,475,198,318,1.205579996109,24,5,62.264150943396,62.264150943396,14.720812182741,7.1065989847716,13.705583756345,2.5380710659898,61.928934010152
Cut,Los Angeles Clippers,47,394,7.5565800666809,491,208,323,1.2461899518967,17,12,64.396284829721,64.396284829721,14.213197969543,5.8375634517767,13.705583756345,2.2842639593909,63.451776649746
Cut,Oklahoma City Thunder,47,382,7.6384701728821,525,233,321,1.3743499517441,0,29,72.585669781931,72.585669781931,12.565445026178,6.8062827225131,12.303664921466,3.6649214659686,69.109947643979
Cut,New York Knicks,48,357,6.8286199569702,456,189,290,1.2773100137711,12,17,65.172413793103,65.172413793103,17.086834733894,5.3221288515406,16.806722689076,3.6414565826331,65.546218487395
Cut,Chicago Bulls,48,377,7.2360801696777,488,214,326,1.2944300174713,10,19,65.644171779141,65.644171779141,12.997347480106,4.7745358090186,12.466843501326,4.5092838196286,65.25198938992
Cut,Portland Trail Blazers,48,290,5.6103701591492,357,143,237,1.2310299873352,20,9,60.337552742616,60.337552742616,20.344827586207,5.5172413793103,19.655172413793,7.2413793103448,61.379310344828
Cut,Memphis Grizzlies,47,386,7.8327898979187,506,208,308,1.310879945755,7,22,67.532467532468,67.532467532468,16.580310880829,6.2176165803109,15.80310880829,2.5906735751295,66.839378238342
Cut,Charlotte Hornets,46,333,6.6773600578308,420,190,291,1.2612600326538,14,15,65.292096219931,65.292096219931,9.009009009009,6.006006006006,8.7087087087087,2.7027027027027,63.063063063063
Cut,Detroit Pistons,46,420,8.6330900192261,506,218,337,1.2047599554062,25,4,64.688427299703,64.688427299703,13.571428571429,8.8095238095238,12.857142857143,2.6190476190476,61.428571428571
Cut,Brooklyn Nets,48,335,6.2663698196411,414,171,268,1.2358200550079,19,10,63.805970149254,63.805970149254,16.716417910448,6.865671641791,15.522388059701,3.8805970149254,62.985074626866
Cut,Orlando Magic,47,397,7.5995402336121,525,231,348,1.32242000103,6,23,66.379310344828,66.379310344828,13.098236775819,4.0302267002519,13.098236775819,4.7858942065491,65.994962216625
Cut,Milwaukee Bucks,46,428,8.738260269165,571,235,353,1.3341100215912,4,25,66.57223796034,66.57223796034,17.056074766355,4.9065420560748,16.121495327103,4.4392523364486,66.822429906542
Cut,Indiana Pacers,48,342,6.5946798324585,457,194,284,1.3362599611282,3,26,68.30985915493,68.30985915493,16.374269005848,6.4327485380117,15.789473684211,5.8479532163743,66.081871345029
Cut,Utah Jazz,48,318,6.2808599472046,415,177,256,1.3050299882889,8,21,69.140625,69.140625,14.465408805031,8.1761006289308,13.836477987421,3.1446540880503,66.352201257862
Cut,Philadelphia 76ers,44,285,5.7125701904297,368,151,227,1.2912299633026,11,18,66.519823788546,66.519823788546,17.543859649123,6.3157894736842,16.491228070175,3.5087719298246,66.315789473684
Cut,Miami Heat,47,282,5.7061901092529,331,138,223,1.1737600564957,28,1,61.883408071749,61.883408071749,14.184397163121,8.8652482269504,13.120567375887,2.4822695035461,59.219858156028
Cut,New Orleans Pelicans,47,371,7.0,451,192,304,1.2156300544739,22,7,63.157894736842,63.157894736842,12.66846361186,8.6253369272237,12.129380053908,3.2345013477089,61.185983827493
Cut,Sacramento Kings,47,327,6.5794801712036,436,189,278,1.3333300352097,5,24,67.985611510791,67.985611510791,12.538226299694,6.7278287461774,12.232415902141,4.2813455657492,65.749235474006
Cut,Dallas Mavericks,48,337,6.6838598251343,437,190,279,1.2967400550842,9,20,68.100358422939,68.100358422939,14.540059347181,7.1216617210682,13.649851632047,4.4510385756677,65.578635014837
Cut,Washington Wizards,47,347,6.7601799964905,474,197,277,1.3659900426865,1,28,71.119133574007,71.119133574007,18.155619596542,6.9164265129683,17.291066282421,4.8991354466859,69.164265129683
Cut,San Antonio Spurs,50,381,7.2654500007629,460,187,313,1.2073500156403,23,6,59.744408945687,59.744408945687,17.847769028871,4.1994750656168,17.847769028871,4.4619422572178,61.417322834646
Cut,Phoenix Suns,48,371,6.9010400772095,470,197,313,1.2668499946594,13,16,62.939297124601,62.939297124601,15.094339622642,3.7735849056604,15.094339622642,3.7735849056604,63.881401617251
Cut,Minnesota Timberwolves,50,402,7.5112099647522,504,209,327,1.25373005867,16,13,63.914373088685,63.914373088685,14.925373134328,5.9701492537313,15.174129353234,2.4875621890547,63.432835820896
Cut,Atlanta Hawks,47,414,8.048210144043,556,236,342,1.3430000543594,2,27,69.005847953216,69.005847953216,15.942028985507,6.7632850241546,15.458937198068,5.3140096618357,66.908212560386
Cut,Denver Nuggets,47,384,7.6251001358032,443,192,325,1.1536500453949,29,0,59.076923076923,59.076923076923,11.979166666667,6.25,11.979166666667,2.8645833333333,58.333333333333
Cut,Golden State Warriors,48,393,7.1978001594543,462,198,325,1.1755700111389,27,2,60.923076923077,60.923076923077,12.977099236641,7.3791348600509,12.977099236641,3.3078880407125,60.050890585242
Cut,Cleveland Cavaliers,46,367,7.2976698875427,438,196,307,1.1934599876404,26,3,63.843648208469,63.843648208469,10.354223433243,7.0844686648501,10.626702997275,1.6348773841962,61.035422343324
Cut,Boston Celtics,49,320,6.0778698921204,392,158,252,1.2250000238419,21,8,62.698412698413,62.698412698413,19.6875,7.8125,18.75,6.25,61.875
Cut,Houston Rockets,46,305,6.1257300376892,377,165,264,1.2360700368881,18,11,62.5,62.5,12.459016393443,4.2622950819672,12.459016393443,3.2786885245902,62.295081967213
OffScreen,Los Angeles Clippers,47,300,5.7537398338318,281,107,264,0.93666702508926,22,7,40.530303030303,49.431818181818,4.0,9.3333333333333,4.0,1.3333333333333,38.333333333333
OffScreen,Los Angeles Lakers,47,271,5.066370010376,275,99,245,1.014760017395,15,14,40.408163265306,50.408163265306,5.5350553505535,5.1660516605166,5.1660516605166,1.1070110701107,40.959409594096
OffScreen,Chicago Bulls,48,305,5.8541297912598,305,107,265,1.0,19,10,40.377358490566,51.320754716981,5.5737704918033,7.8688524590164,5.5737704918033,0.65573770491803,40.0
OffScreen,New York Knicks,48,280,5.3557801246643,263,91,248,0.93928599357605,21,8,36.693548387097,45.564516129032,6.7857142857143,5.3571428571429,5.0,0.71428571428571,38.571428571429
OffScreen,Toronto Raptors,46,254,5.0029501914978,219,72,212,0.86220502853394,29,0,33.962264150943,41.27358490566,11.023622047244,7.0866141732283,9.8425196850394,1.5748031496063,37.40157480315
OffScreen,Oklahoma City Thunder,47,233,4.6590700149536,237,81,198,1.0171699523926,14,15,40.909090909091,50.757575757576,9.4420600858369,7.2961373390558,9.4420600858369,1.7167381974249,42.489270386266
OffScreen,New Orleans Pelicans,47,316,5.9622597694397,325,120,288,1.028480052948,11,18,41.666666666667,52.083333333333,5.0632911392405,4.746835443038,5.0632911392405,1.2658227848101,41.772151898734
OffScreen,Utah Jazz,48,246,4.8587799072266,254,94,212,1.0325200557709,10,19,44.339622641509,54.481132075472,6.5040650406504,8.9430894308943,6.5040650406504,1.6260162601626,42.682926829268
OffScreen,Charlotte Hornets,46,304,6.0958499908447,306,113,273,1.0065799951553,17,12,41.391941391941,51.098901098901,5.5921052631579,5.5921052631579,5.9210526315789,1.3157894736842,41.447368421053
OffScreen,Phoenix Suns,48,261,4.8549098968506,270,99,229,1.0344799757004,9,20,43.231441048035,52.620087336245,7.27969348659,6.1302681992337,6.1302681992337,1.1494252873563,43.67816091954
OffScreen,San Antonio Spurs,50,260,4.9580497741699,226,82,220,0.86923098564148,27,2,37.272727272727,42.954545454545,8.8461538461538,7.6923076923077,7.6923076923077,1.1538461538462,39.230769230769
OffScreen,Memphis Grizzlies,47,265,5.3774399757385,277,94,240,1.0452799797058,7,22,39.166666666667,50.0,7.1698113207547,3.0188679245283,6.7924528301887,0.75471698113208,41.509433962264
OffScreen,Orlando Magic,47,290,5.5513000488281,312,116,265,1.0758600234985,2,27,43.77358490566,53.018867924528,6.2068965517241,3.7931034482759,5.8620689655172,1.3793103448276,44.827586206897
OffScreen,Sacramento Kings,47,276,5.5533199310303,294,105,248,1.0652199983597,5,24,42.338709677419,53.629032258065,5.7971014492754,5.4347826086957,4.7101449275362,1.0869565217391,42.753623188406
OffScreen,Washington Wizards,47,292,5.6886801719666,270,96,252,0.92465800046921,23,6,38.095238095238,47.02380952381,7.1917808219178,8.2191780821918,6.5068493150685,1.7123287671233,38.356164383562
OffScreen,Minnesota Timberwolves,50,286,5.3438000679016,293,105,254,1.0244799852371,13,16,41.338582677165,51.574803149606,6.2937062937063,5.9440559440559,5.9440559440559,1.048951048951,41.958041958042
OffScreen,Indiana Pacers,48,273,5.2641701698303,240,90,240,0.87912100553513,26,3,37.5,45.416666666667,6.5934065934066,7.3260073260073,5.8608058608059,1.8315018315018,36.996336996337
OffScreen,Detroit Pistons,46,307,6.3103799819946,308,118,275,1.0032600164413,18,11,42.909090909091,51.636363636364,6.514657980456,5.8631921824104,6.1889250814332,2.2801302931596,42.671009771987
OffScreen,Brooklyn Nets,48,369,6.9023599624634,384,142,334,1.0406500101089,8,21,42.51497005988,51.796407185629,6.7750677506775,3.5230352303523,6.5040650406504,0.8130081300813,43.90243902439
OffScreen,Denver Nuggets,47,296,5.8776798248291,318,123,267,1.0743199586868,4,25,46.067415730337,55.61797752809,5.0675675675676,6.4189189189189,5.0675675675676,1.6891891891892,44.594594594595
OffScreen,Atlanta Hawks,47,265,5.1516299247742,285,102,225,1.0754699707031,3,26,45.333333333333,56.888888888889,5.6603773584906,9.4339622641509,4.1509433962264,0.0,43.77358490566
OffScreen,Milwaukee Bucks,46,245,5.0020399093628,274,96,215,1.1183700561523,1,28,44.651162790698,57.674418604651,6.530612244898,7.3469387755102,5.7142857142857,1.6326530612245,43.673469387755
OffScreen,Dallas Mavericks,48,258,5.1170201301575,295,107,223,1.1434099674225,0,29,47.982062780269,60.538116591928,6.2015503875969,9.3023255813953,5.4263565891473,1.937984496124,45.736434108527
OffScreen,Portland Trail Blazers,48,311,6.0166401863098,319,116,271,1.025720000267,12,17,42.80442804428,52.39852398524,7.7170418006431,7.7170418006431,7.0739549839228,2.572347266881,42.443729903537
OffScreen,Philadelphia 76ers,44,305,6.113450050354,308,106,268,1.0098400115967,16,13,39.55223880597,49.067164179104,8.1967213114754,5.5737704918033,6.8852459016393,1.6393442622951,41.311475409836
OffScreen,Miami Heat,47,314,6.3537001609802,331,121,283,1.0541399717331,6,23,42.756183745583,52.296819787986,7.0063694267516,3.8216560509554,6.3694267515924,0.95541401273885,43.949044585987
OffScreen,Boston Celtics,49,285,5.4131097793579,253,94,249,0.88771897554398,24,5,37.751004016064,45.180722891566,5.9649122807018,8.4210526315789,4.9122807017544,1.7543859649123,37.19298245614
OffScreen,Cleveland Cavaliers,46,270,5.3688597679138,233,82,239,0.86296302080154,28,1,34.309623430962,42.887029288703,5.5555555555556,6.2962962962963,4.4444444444444,0.37037037037037,35.555555555556
OffScreen,Golden State Warriors,48,260,4.7618999481201,248,88,217,0.9538459777832,20,9,40.552995391705,50.460829493088,7.6923076923077,11.153846153846,6.9230769230769,2.3076923076923,39.230769230769
OffScreen,Houston Rockets,46,245,4.9206700325012,216,76,213,0.88163298368454,25,4,35.680751173709,44.366197183099,6.9387755102041,6.9387755102041,5.3061224489796,0.81632653061224,37.142857142857
OffRebound,Toronto Raptors,46,280,5.5150699615479,325,134,230,1.16070997715,9,20,58.260869565217,58.478260869565,13.928571428571,6.4285714285714,12.857142857143,2.8571428571429,58.571428571429
OffRebound,Chicago Bulls,48,228,4.3762001991272,275,114,191,1.2061400413513,3,26,59.685863874346,59.685863874346,13.157894736842,5.7017543859649,11.842105263158,2.6315789473684,60.526315789474
OffRebound,New York Knicks,48,284,5.4322900772095,331,137,237,1.1654900312424,8,21,57.805907172996,58.649789029536,13.028169014085,5.2816901408451,11.619718309859,2.112676056338,59.154929577465
OffRebound,Los Angeles Clippers,47,284,5.4468698501587,309,131,243,1.0880299806595,18,11,53.909465020576,54.320987654321,12.323943661972,4.5774647887324,10.915492957746,2.4647887323944,55.633802816901
OffRebound,Oklahoma City Thunder,47,258,5.1589698791504,303,129,208,1.1744199991226,7,22,62.019230769231,62.019230769231,12.403100775194,8.9147286821705,11.627906976744,1.937984496124,60.077519379845
OffRebound,Los Angeles Lakers,47,267,4.9915900230408,339,144,227,1.2696599960327,0,29,63.436123348018,63.876651982379,13.857677902622,4.1198501872659,12.359550561798,2.9962546816479,63.670411985019
OffRebound,Detroit Pistons,46,219,4.501540184021,231,104,190,1.054790019989,23,6,54.736842105263,54.736842105263,8.2191780821918,6.3926940639269,6.8493150684932,1.3698630136986,53.881278538813
OffRebound,Denver Nuggets,47,232,4.6068301200867,221,96,191,0.9525859951973,29,0,50.261780104712,50.523560209424,9.4827586206897,9.4827586206897,9.051724137931,1.2931034482759,49.137931034483
OffRebound,Utah Jazz,48,256,5.0562901496887,266,111,204,1.0390599966049,27,2,54.411764705882,55.147058823529,14.453125,8.984375,13.671875,3.125,53.515625
OffRebound,Charlotte Hornets,46,187,3.7497498989105,220,95,160,1.176470041275,6,23,59.375,59.6875,11.229946524064,5.8823529411765,10.695187165775,2.6737967914439,59.358288770053
OffRebound,Orlando Magic,47,296,5.6661601066589,310,137,263,1.0472999811172,24,5,52.091254752852,52.281368821293,8.1081081081081,3.7162162162162,8.1081081081081,0.67567567567568,53.040540540541
OffRebound,San Antonio Spurs,50,265,5.0533900260925,288,121,215,1.0867899656296,19,10,56.279069767442,56.279069767442,13.584905660377,7.5471698113208,12.075471698113,2.2641509433962,55.471698113208
OffRebound,Portland Trail Blazers,48,231,4.4689497947693,251,108,194,1.0865800380707,20,9,55.670103092784,55.670103092784,11.255411255411,6.9264069264069,10.38961038961,2.1645021645022,54.978354978355
OffRebound,Milwaukee Bucks,46,260,5.3082900047302,310,131,219,1.1923099756241,4,25,59.817351598174,60.27397260274,14.615384615385,3.8461538461538,13.846153846154,2.6923076923077,60.384615384615
OffRebound,Minnesota Timberwolves,50,274,5.1195797920227,291,124,230,1.0620399713516,22,7,53.913043478261,54.130434782609,12.043795620438,6.5693430656934,11.313868613139,2.5547445255474,54.014598540146
OffRebound,Atlanta Hawks,47,270,5.2488298416138,294,121,222,1.0888899564743,17,12,54.504504504505,54.504504504505,14.814814814815,5.9259259259259,13.703703703704,2.962962962963,56.296296296296
OffRebound,Sacramento Kings,47,260,5.2313899993896,267,103,209,1.0269199609756,28,1,49.282296650718,49.521531100478,15.769230769231,4.6153846153846,15.384615384615,1.1538461538462,52.307692307692
OffRebound,Philadelphia 76ers,44,254,5.0911998748779,289,118,211,1.1377999782562,10,19,55.924170616114,57.109004739336,15.748031496063,5.1181102362205,14.566929133858,3.9370078740157,56.692913385827
OffRebound,New Orleans Pelicans,47,264,4.9811301231384,289,126,227,1.0946999788284,15,14,55.506607929515,55.726872246696,9.469696969697,5.6818181818182,9.0909090909091,1.1363636363636,55.30303030303
OffRebound,Miami Heat,47,243,4.9170398712158,274,120,210,1.1275700330734,11,18,57.142857142857,57.142857142857,12.345679012346,4.9382716049383,10.288065843621,3.7037037037037,57.201646090535
OffRebound,Washington Wizards,47,272,5.2990498542786,302,131,229,1.1102900505066,12,17,57.205240174672,57.205240174672,12.132352941176,7.3529411764706,11.397058823529,3.6764705882353,55.882352941176
